id_discente;sexo;ano_nascimento;raca;estado_origem;cidade_origem;estado;municipio;bairro;nivel_ensino;curso;forma_ingresso;ano_ingresso;periodo_ingresso;status;cotista;tipo_cota;descricao_tipo_cota
0eb7dfe988cccb42a7c5423271b73af3;F;1996;Branco;Rio Grande do Norte;JARDIM  DO SERIDÓ;Rio Grande do Norte;JARDIM  DO SERIDÓ;Zona Rural;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2018;1;CONCLUÍDO;f;;
46a73ad2d7ce85f4ab36667e7b7bb8e1;M;1998;Pardo;Rio Grande do Norte;JUCURUTU;Rio Grande do Norte;JUCURUTU;SANTA IZABEL;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2018;1;ATIVO;t;L6;Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II,Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº12.711/2012).
b47355443bb60a6dd2b390e42d511662;M;1999;Branco;Paraíba;NATAL;Paraíba;BREJO DO CRUZ;CENTRO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2018;1;ATIVO;f;;
1b1c3941e93b2190c1a171fe0e4209dc;M;1997;Branco;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;TIMBAÚBA DOS BATISTAS;CENTRO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2018;1;CANCELADO;f;;
4af96423489dda2cbf3c645433408df7;M;1999;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;SÃO JOÃO DO SABUGI;CENTRO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2018;1;CANCELADO;t;L9;Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
6d4945deb6fce4048ec3bed86c465993;M;1990;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;CENTRO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2018;1;ATIVO;t;L10;Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)
c8cb2ecce44b0779362f2ee6526aeced;F;1985;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;JUCURUTU;SANTA IZABEL;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2018;1;ATIVO;f;;
3709445f9b2b49cf6ed2c7dfb11241c8;M;1993;Branco;Rio Grande do Norte;SÃO JOÃO DO SABUGI;Rio Grande do Norte;SÃO JOÃO DO SABUGI;CENTRO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2018;1;CANCELADO;t;L1;Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
6c2756f415eb0461900fb37888df5c1f;M;1974;Negro;Rio Grande do Norte;MOSSORÓ;Rio Grande do Norte;NATAL;POTENGI;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2018;1;CANCELADO;t;L2;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
772a4c0e9371e450d7f9310bd15084ae;M;2000;Branco;Rondônia;PORTO VELHO;Paraíba;AGUIAR;NOÉ TRAJANO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2018;1;CONCLUÍDO;f;;
72b534c2e801d23ae06eadae88b7e22a;M;1999;Branco;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;CENTRO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2018;1;TRANCADO;f;;
6cc6489f959b751303dd4d700107ab21;F;1995;Branco;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;PARAÍBA;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2018;1;ATIVO;t;L13;Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
be683da8f130d2e4e3297f029ca01385;M;1999;Branco;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;JOÃO XXIII;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2018;1;CANCELADO;f;;
a85d1f8ade81b56a5705cd688b17e905;M;1993;Pardo;Rio Grande do Norte;JARDIM DO SERIDÓ;Rio Grande do Norte;JARDIM DO SERIDÓ;BELA VISTA;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2018;1;CANCELADO;t;L14;Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
4e7202eda112e069fbf432372c658a84;M;1996;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;NOVA DESCOBERTA;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;REOCUPAÇÃO DE VAGAS RESIDUAIS;2019;1;ATIVO;f;;
bc82aeb90a22ca4760aeb4e63d6652cc;F;1989;Branco;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;JOÃO XXIII;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;REOCUPAÇÃO DE VAGAS RESIDUAIS;2019;1;CANCELADO;f;;
7d2dd0d35ebb8319b0c0e612660d2c3a;M;2000;Branco;Rio Grande do Norte;CURRAIS NOVOS;Rio Grande do Norte;CURRAIS NOVOS;GILBERTO PINHEIRO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;CONCLUÍDO;f;;
7beece5016dd98d9dbe19b7191e7fb88;F;1987;Pardo;Paraíba;SANTA LUZIA;Paraíba;VÁRZEA;CENTRO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;ATIVO;t;L6;Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II,Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº12.711/2012).
7057f06b55e72db51889f7f75cc2b321;F;2000;Branco;Rio Grande do Norte;OURO BRANCO;Rio Grande do Norte;OURO BRANCO;CENTRO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;CANCELADO;t;L1;Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
6bb1a074c0d6f09c8024c84ae3a3fc6e;M;2000;Pardo;Rio Grande do Norte;OURO BRANCO;Rio Grande do Norte;OURO BRANCO;CENTRO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;CANCELADO;f;;
84b3bcfe98bcc02d1bed5eff615e3267;M;2000;Branco;Rio Grande do Norte;PARELHAS;Rio Grande do Norte;PARELHAS;ZONA RURAL;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;ATIVO;f;;
13a6fdc08111bd9f68ebe09b24c881c6;M;1997;Branco;Rio Grande do Norte;NATAL;Rio Grande do Norte;NATAL;Canutos e Filho;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;CANCELADO;f;;
440580bb197ec20e227bc5e626cef9cc;M;2001;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;LAGINHAS;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;ATIVO;t;L6;Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II,Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº12.711/2012).
7be21e7ab54f679addca90c831b5338b;M;2000;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;JARDIM DO SERIDÓ;COMISSÃO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;ATIVO;t;L2;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
e4b111a91092302e3a45636b89247bcf;M;2000;Pardo;Rio Grande do Norte;JARDIM  DO SERIDÓ;Rio Grande do Norte;JARDIM DO SERIDÓ;SÃO JOÃO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;ATIVO;f;;
6f7578b517ae16663bbf14c4793c8cf9;M;2001;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;JOÃO XXIII;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;CANCELADO;f;;
aae750b43cf50abeda9f4a2ed01b69c6;F;2000;Branco;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;BARRA NOVA;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;CANCELADO;t;L1;Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
9494e67ec21653ede34b1793469965b8;M;1997;Pardo;Rio Grande do Norte;NATAL;Rio Grande do Norte;CAICÓ;ACAMPAMENTO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;CONCLUÍDO;t;L6;Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II,Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº12.711/2012).
d6f362b5513d8b9627e37414e842ddc5;M;1996;Branco;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;Salviano Santos;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;ATIVO;t;L1;Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
3697e8b320dbb6ec640db2d7bc42da78;F;1999;Branco;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;SÃO FERNANDO;VITAL GALDINO DE MEDEIROS;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;CANCELADO;f;;
367b27f3ac333007611ee504054ecab8;F;1993;Pardo;Rio Grande do Norte;PARELHAS;Rio Grande do Norte;PARELHAS;CRUZ DO MOTE;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;ATIVO;f;;
ec875e48a16daa5c8cb6fa729ea21629;M;1985;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;Vila Altiva;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;ATIVO;f;;
b33677fcc47d06c8d815de5c9c7b29f6;F;1999;Branco;Rio Grande do Norte;PARELHAS;Rio Grande do Norte;PARELHAS;IVAN BEZERRA;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;ATIVO;f;;
a38b24be4abed147a21c136acb496eef;M;2001;Branco;Rio Grande do Norte;NATAL;Rio Grande do Norte;ACARI;LUIZ GONZAGA;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;CANCELADO;f;;
22f4aed4a073c5e9515a8669e9c102f3;M;1984;Branco;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;CENTRO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;ATIVO - FORMANDO;f;;
76b2699b1def3c6d4a538fbca02843ad;F;2000;Branco;Rio Grande do Norte;ACARI;Rio Grande do Norte;ACARI;Ary de Pinho;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;ATIVO;f;;
85b755c6f0cbae1d9f55be05d1e4a1fb;M;2000;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;BOA PASSAGEM;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;ATIVO;t;L5;Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
e10089f6080d3afa8904437086ea2752;M;2002;Branco;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;Paulo VI;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;ATIVO;f;;
264541f001bccd6667b9db3b9734b614;M;2000;Pardo;Rio Grande do Norte;NÃO INFORMADO;Rio Grande do Norte;CURRAIS NOVOS;JK;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;CANCELADO;t;L6;Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II,Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº12.711/2012).
ddfaadf64a00fdd6780a435e008cb422;F;1997;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;NOVA CAICÓ;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;CANCELADO;t;L6;Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II,Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº12.711/2012).
20118a0586a8de85cce759d32b085a9e;M;1999;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;NATAL;;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;CANCELADO;t;L2;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
369c2c0205961d6a6ab3f50bfc8abe74;M;2000;Pardo;São Paulo;BARUERI;Rio Grande do Norte;ACARI;Penedo;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;CANCELADO;t;L5;Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
883214a8fca2f1983289b325d03116f4;M;1998;Pardo;Paraíba;PATOS;Paraíba;PATOS;MATERNIDADE;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;ATIVO;f;;
cfcc565699dd0acce874ff1ee145b521;M;2001;Pardo;Bahia;CAMPO FORMOSO;Bahia;CAMPO FORMOSO;CENTRO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;CANCELADO;t;L5;Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
2f8ec1ac0b5752f76686d4bacb0b0537;F;1999;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;Adjunto Dias;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;CANCELADO;f;;
aeb445c25202115edac5c0c1b8f8388b;M;1996;Pardo;Rio Grande do Norte;JARDIM  DO SERIDÓ;Rio Grande do Norte;JARDIM DO SERIDÓ;Zona Rural;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;ATIVO;t;L2;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
9df8c63f1e7f81cf20b294dcd22e93a6;M;2000;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;NATAL;;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;ATIVO;f;;
95c22b8f9394a1ffb0f5f2f6043dbb78;M;1999;Branco;Rio Grande do Norte;PARELHAS;Rio Grande do Norte;PARELHAS;CRUZ DO MONTE;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;CANCELADO;t;L1;Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
fe508adc657a48bc4cbfeed0856f5d93;M;1988;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;SERROTE BRANCO II;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;CANCELADO;t;L14;Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
f8fd7b4e62fd8f073b00c7f1d1a5c2ea;M;1990;Pardo;Rio Grande do Norte;BARCELONA;Rio Grande do Norte;NATAL;CASTELO DOS MONTES;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;CANCELADO;t;L5;Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
a56c38226e23783ecd1e7206330c123e;M;1997;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;NATAL;CENTRO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;CANCELADO;t;L1;Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
acf222a1acf027c7b2f7fbcdd2f1b49d;F;1993;Pardo;Rio Grande do Norte;PARELHAS;Rio Grande do Norte;PARELHAS;SÃO SEBASTIÃO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;CANCELADO;t;L2;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
f748b2af05362f2ac3955539e5aadac8;F;1999;Branco;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;CANUTOS E FILHOS;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;CANCELADO;f;;
d7823dd6c36aa28358afd24756d9a383;M;1981;Negro;Rio Grande do Norte;NATAL;Rio Grande do Norte;CAICÓ;CENTRO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;CANCELADO;t;L2;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
8301b637a139e5e58f097a21dd2b198e;F;1999;Pardo;Rio Grande do Norte;ACARI;Rio Grande do Norte;ACARI;LUIZ GONZAGA;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;CANCELADO;t;L6;Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II,Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº12.711/2012).
d5db49ef1ef1269a2551e05f18185cfa;M;1993;Pardo;Rio Grande do Norte;JARDIM  DO SERIDÓ;Rio Grande do Norte;CAICÓ;Santa Costa;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;CANCELADO;t;L2;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
e91e72a2e7a3f9bc047fae5f1a51959d;M;1999;Branco;Rio Grande do Norte;JUCURUTU;Rio Grande do Norte;JUCURUTU;NOVO HORIZONTE;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;CANCELADO;f;;
13e817e7821a6a28409ae751491080bc;M;1976;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;CENTRO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;CANCELADO;f;;
9cf52247852637c5dcd1093ac9ab9244;F;2000;Branco;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;BARRA NOVA;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;CANCELADO;f;;
4942b4781151848d25a9db9e1f4f857a;F;1983;Branco;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;CASTELO BRANCO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;ATIVO;f;;
0e3848b12e9ad499461ffc012761c0ac;M;1982;Branco;Rio Grande do Norte;JARDIM DE PIRANHAS;Rio Grande do Norte;NATAL;CAPIM MACIO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;ATIVO;f;;
ac2afe5edb06ee86bdaf6b561b28d6a3;F;1994;Branco;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;NOVA CAICÓ;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;ATIVO;f;;
19bfb9ed53f02b5adb673f34a17cd01b;M;1987;Branco;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;SAMANAU;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2019;1;CANCELADO;f;;
014f0dec46fe7a9c5836527662e1df10;M;1981;Branco;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;PENEDO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;REOCUPAÇÃO DE VAGAS RESIDUAIS;2020;1;CANCELADO;f;;
d27cd73308c07846729576280639565c;M;1990;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;SÃO JOÃO DO SABUGI;VALE DO SABUGI;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;REOCUPAÇÃO DE VAGAS RESIDUAIS;2020;1;CANCELADO;f;;
e1f2e120beadb790cc5d35bfa9ffd271;M;1992;Branco;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;BARRA NOVA;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;REOCUPAÇÃO DE VAGAS RESIDUAIS;2020;1;CANCELADO;f;;
ca807adc0802e8751f42c8f2fba5bb21;M;1987;Pardo;Rio Grande do Norte;CURRAIS NOVOS;Rio Grande do Norte;CAICÓ;JARDIM DE ALLAH;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;REOCUPAÇÃO DE VAGAS RESIDUAIS;2020;1;CONCLUÍDO;f;;
b5a7efb3b69eed4560e308411cb5bb10;M;1988;Branco;Rio Grande do Norte;CURRAIS NOVOS;Rio Grande do Norte;CURRAIS NOVOS;PARQUE DOURADO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;REOCUPAÇÃO DE VAGAS RESIDUAIS;2020;1;TRANCADO;f;;
3f216fd30277c81bd66db54778dc2e4e;M;2000;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;CENTRO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2020;1;CANCELADO;t;L6;Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II,Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº12.711/2012).
b3c338925bb16486f1bf2a2f1771e464;M;2001;Branco;Rio Grande do Norte;PARELHAS;Rio Grande do Norte;PARELHAS;maria terceira;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2020;1;ATIVO;t;A1;Candidatos que concluíram o Ensino Fundamental e cursaram todo o Ensino Médio nas microrregiões Borborema Potiguar-RN, Seridó Ocidental-RN e Seridó Oriental-RN ou nas microrregiões vizinhas Agreste Potiguar-RN, Angicos-RN, Serra de Santana-RN, Vale do Açu-RN, Catolé do Rocha-PB, Curimataú Ocidental-PB, Curimataú Oriental-PB, Patos-PB, Seridó Ocidental Paraibano-PB, Seridó Oriental Paraibano-PB e Sousa-PB, excluídos aqueles que concluíram o Ensino Fundamental e/ou o Ensino Médio por meio de exames supletivos.
152a361bd117663b24702a5a828f5926;M;2000;Branco;Rio Grande do Norte;PARELHAS;Rio Grande do Norte;PARELHAS;Cruz do Monte;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2020;1;ATIVO;t;A1;Candidatos que concluíram o Ensino Fundamental e cursaram todo o Ensino Médio nas microrregiões Borborema Potiguar-RN, Seridó Ocidental-RN e Seridó Oriental-RN ou nas microrregiões vizinhas Agreste Potiguar-RN, Angicos-RN, Serra de Santana-RN, Vale do Açu-RN, Catolé do Rocha-PB, Curimataú Ocidental-PB, Curimataú Oriental-PB, Patos-PB, Seridó Ocidental Paraibano-PB, Seridó Oriental Paraibano-PB e Sousa-PB, excluídos aqueles que concluíram o Ensino Fundamental e/ou o Ensino Médio por meio de exames supletivos.
c952359ba4109d435667ef6a2b48cd30;M;2002;Branco;Paraíba;PATOS;Paraíba;SANTA LUZIA;SÃO JOSÉ;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2020;1;ATIVO;t;L5;Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
c0add0b9c18e61485197e23898a77717;M;2001;Pardo;Rio Grande do Norte;JUCURUTU;Rio Grande do Norte;JUCURUTU;CENTRO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2020;1;ATIVO;t;A1;Candidatos que concluíram o Ensino Fundamental e cursaram todo o Ensino Médio nas microrregiões Borborema Potiguar-RN, Seridó Ocidental-RN e Seridó Oriental-RN ou nas microrregiões vizinhas Agreste Potiguar-RN, Angicos-RN, Serra de Santana-RN, Vale do Açu-RN, Catolé do Rocha-PB, Curimataú Ocidental-PB, Curimataú Oriental-PB, Patos-PB, Seridó Ocidental Paraibano-PB, Seridó Oriental Paraibano-PB e Sousa-PB, excluídos aqueles que concluíram o Ensino Fundamental e/ou o Ensino Médio por meio de exames supletivos.
0b28c28fab12be034c440913482ad25d;M;2002;Não Informado;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;SÃO FERNANDO;CENTRO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2020;1;FORMADO;t;A1;Candidatos que concluíram o Ensino Fundamental e cursaram todo o Ensino Médio nas microrregiões Borborema Potiguar-RN, Seridó Ocidental-RN e Seridó Oriental-RN ou nas microrregiões vizinhas Agreste Potiguar-RN, Angicos-RN, Serra de Santana-RN, Vale do Açu-RN, Catolé do Rocha-PB, Curimataú Ocidental-PB, Curimataú Oriental-PB, Patos-PB, Seridó Ocidental Paraibano-PB, Seridó Oriental Paraibano-PB e Sousa-PB, excluídos aqueles que concluíram o Ensino Fundamental e/ou o Ensino Médio por meio de exames supletivos.
7d11fd02a34473ee7dd98ee85b701fdf;M;2000;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;BARRA NOVA;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2020;1;ATIVO;t;L1;Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
