"discente";"ano_ingresso";"ultimo_periodo";"semestre";"semestre_dividido";"ch_cumprida";"ch_cumprida_dividida";"tempo_relativo";"status";"matricula";"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO";"INTRODUÇÃO À INFORMÁTICA";"FUNDAMENTOS DE MATEMÁTICA";"LÓGICA";"TEORIA GERAL DA ADMINISTRAÇÃO";"PROGRAMAÇÃO";"CÁLCULO DIFERENCIAL E INTEGRAL";"TEORIA GERAL DOS SISTEMAS";"PROGRAMAÇÃO ORIENTADA A OBJETOS I";"ESTRUTURA DE DADOS";"ÁLGEBRA LINEAR";"ORGANIZAÇÃO, SISTEMAS E MÉTODOS";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"PROGRAMAÇÃO WEB";"ARQUITETURA DE COMPUTADORES";"PROBABILIDADE E ESTATÍSTICA";"BANCO DE DADOS";"ENGENHARIA DE SOFTWARE I";"PROGRAMAÇÃO ORIENTADA A OBJETOS II";"SISTEMAS OPERACIONAIS";"PROJETO E ADMINISTRAÇÃO DE BANCO DE DADOS";"ENGENHARIA DE SOFTWARE II";"REDES DE COMPUTADORES";"EMPREENDEDORISMO EM INFORMÁTICA";"GESTÃO DE PROJETO DE SOFTWARE";"PROGRAMAÇÃO VISUAL";"MATEMÁTICA FINANCEIRA";"SISTEMAS DE APOIO À DECISÃO";"ÉTICA"
"3697e8b320dbb6ec640db2d7bc42da78";2019;20211;6;0.75;1320;0.7213114754098361;-0.7213114754098361;-1.0;20.0;4.0;3.0;1.0;4.0;1.0;0.0;2.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
"369c2c0205961d6a6ab3f50bfc8abe74";2019;20206;5;0.625;1410;0.7704918032786885;-0.7704918032786885;-1.0;21.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;2.0;2.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"3709445f9b2b49cf6ed2c7dfb11241c8";2018;20221;7;0.875;2100;1.1475409836065573;-1.1475409836065573;-1.0;32.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;6.0;4.0;1.0;1.0;2.0;0.0;3.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0
"370b45eb60f1e8029b0f9b4296e109ad";2018;20221;8;1.0;1830;1.0;-1.0;-1.0;29.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0
"37993cd83c1a531228b0f26956ea1971";2016;20182;6;0.75;1230;0.6721311475409836;-0.6721311475409836;-1.0;19.0;1.0;1.0;3.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
"37db2c2f52b1cfd1d1f5da53cf145260";2014;20171;7;0.875;2370;1.2950819672131149;-1.2950819672131149;-1.0;37.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
"386576e67095169e28a0aaf83a059624";2013;20171;9;1.125;2370;1.2950819672131149;-1.2950819672131149;-1.0;38.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0
"388a4039628461625301669d992893f7";2011;20122;4;0.5;990;0.5409836065573771;-0.5409836065573771;-1.0;15.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"38ef76908ea53d460f9d7da0c5f0b950";2013;20142;4;0.5;1290;0.7049180327868853;-0.7049180327868853;-1.0;19.0;5.0;5.0;4.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"393865ab38a782425c7a3fae2a2981cd";2017;20206;7;0.875;1890;1.0327868852459017;"";"";29.0;3.0;1.0;2.0;1.0;3.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;1.0
"39d72c5bef736904d174009d93519643";2014;20172;8;1.0;2430;1.3278688524590163;1.3278688524590163;1.0;38.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
"39ed04687552f7fcef44293e0fef5cf4";2013;20131;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"3af64ddcbeb5b521894773547e1071e9";2010;20161;13;1.625;3270;1.7868852459016393;-1.7868852459016393;-1.0;51.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;4.0;5.0;1.0;3.0;1.0;2.0;7.0;1.0;5.0;4.0;2.0;0.0;2.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;1.0
"3b0ad5a5982899d68d7add4abe84e5e5";2020;20222;6;0.75;1590;0.8688524590163934;-0.8688524590163934;-1.0;24.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;0.0;3.0;3.0;3.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
"3b1fe3dc9482fdd3930feddaaa90418c";2015;20151;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"3b5326b4d0eaf4dd77b2081767b218a9";2011;20121;3;0.375;540;0.29508196721311475;-0.29508196721311475;-1.0;8.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"3bf0d20c393a39c6631c0522069b5397";2017;20182;4;0.5;780;0.4262295081967213;-0.4262295081967213;-1.0;12.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
"3c1b2d105664b142813b0f46c9224c39";2017;20222;11;1.375;2520;1.3770491803278688;-1.3770491803278688;-1.0;40.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;3.0;1.0;1.0;1.0;3.0;3.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;3.0;4.0;1.0
"3cf3f32925ef761ed13a1952deb39340";2015;20151;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"3d06fd980d6a88bb011b06cbc2d049da";2010;20132;8;1.0;1920;1.0491803278688525;-1.0491803278688525;-1.0;29.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;4.0;1.0;1.0;1.0;0.0;3.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
"3d197aa20a614fa18719fe8c35716fbf";2013;20151;5;0.625;1890;1.0327868852459017;-1.0327868852459017;-1.0;29.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;0.0;1.0;4.0;2.0;0.0;0.0;2.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0
"3deb093f5fdbb7a0abaa7850568cc00a";2022;20222;2;0.25;600;0.32786885245901637;-0.32786885245901637;-1.0;9.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"3e8c25ee19b8d7685fe0ce4b09ffd7fa";2022;20222;2;0.25;540;0.29508196721311475;-0.29508196721311475;-1.0;8.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"3eb8101fbec4799ff972b26f81150745";2011;20172;14;1.75;3930;2.1475409836065573;-2.1475409836065573;-1.0;62.0;2.0;4.0;8.0;6.0;1.0;4.0;0.0;1.0;1.0;1.0;0.0;3.0;1.0;1.0;1.0;0.0;4.0;3.0;2.0;5.0;1.0;1.0;5.0;1.0;2.0;0.0;0.0;1.0;3.0
"3f216fd30277c81bd66db54778dc2e4e";2020;20206;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"3fc61b4e8b3701fb749a215b3751ca46";2022;20222;2;0.25;600;0.32786885245901637;-0.32786885245901637;-1.0;9.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"402917700d2291aeb9cdce7332807e62";2011;20142;7;0.875;1230;0.6721311475409836;-0.6721311475409836;-1.0;19.0;3.0;2.0;4.0;4.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
"40e1f973d13da98ccc7b43cd83914d2a";2016;20171;3;0.375;870;0.47540983606557374;-0.47540983606557374;-1.0;13.0;3.0;2.0;3.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"4131c3dab67ebcd3d635048c5164b211";2014;20182;10;1.25;2880;1.5737704918032787;1.5737704918032787;1.0;44.0;1.0;1.0;1.0;2.0;1.0;4.0;2.0;2.0;3.0;3.0;2.0;2.0;2.0;1.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0
"4201a236c041d6abccf6d17a05ef589e";2015;20151;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"424b48260c4900957e7cb73f9ac3eaf0";2011;20162;12;1.5;3360;1.8360655737704918;1.8360655737704918;1.0;53.0;2.0;4.0;2.0;3.0;1.0;1.0;2.0;1.0;2.0;3.0;1.0;2.0;1.0;2.0;1.0;2.0;3.0;2.0;2.0;3.0;2.0;3.0;2.0;1.0;2.0;1.0;1.0;1.0;0.0
"42e96ad6e457ef2a581c310135ee7517";2011;20211;16;2.0;3330;1.819672131147541;-1.819672131147541;-1.0;53.0;1.0;1.0;2.0;1.0;1.0;1.0;5.0;1.0;2.0;3.0;7.0;1.0;1.0;1.0;2.0;1.0;3.0;1.0;1.0;2.0;2.0;4.0;1.0;2.0;1.0;1.0;1.0;1.0;2.0
"4322d10dd396234c8ed77c876fb77749";2011;20121;3;0.375;930;0.5081967213114754;-0.5081967213114754;-1.0;14.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
"434b371f542ddf08371c392d505da65f";2021;20222;4;0.5;870;0.47540983606557374;-0.47540983606557374;-1.0;13.0;1.0;3.0;1.0;1.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"438a877cf1cdc7fbf2b42a0fcc2e829d";2014;20142;2;0.25;630;0.3442622950819672;-0.3442622950819672;-1.0;9.0;3.0;1.0;1.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"440580bb197ec20e227bc5e626cef9cc";2019;20222;10;1.25;2250;1.2295081967213115;-1.2295081967213115;-1.0;35.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0
"449fe735a60fa577afd152e6ed187fd7";2014;20171;7;0.875;2400;1.3114754098360655;-1.3114754098360655;-1.0;36.0;4.0;5.0;5.0;5.0;1.0;2.0;0.0;2.0;1.0;2.0;0.0;1.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0
"44f364d86b6cf539069eaa6329f6b84a";2015;20151;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"45290b8746d42b0cca61ad503896d774";2012;20132;3;0.375;360;0.19672131147540983;-0.19672131147540983;-1.0;6.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
"452a1b2065ecf7c0d6ee176e2f28c6ef";2011;20141;7;0.875;1440;0.7868852459016393;-0.7868852459016393;-1.0;22.0;2.0;6.0;4.0;3.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
"456592349f2b9457605b496c528d8dff";2014;20172;8;1.0;2430;1.3278688524590163;1.3278688524590163;1.0;38.0;1.0;1.0;3.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
"45782c2bfcfb789568c60e20cfed01a0";2014;20141;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"4641154186598ae01d4d0af879ea5003";2009;20122;8;1.0;1830;1.0;1.0;1.0;29.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
"46641e224c3fe0d21da373f72c0bb645";2010;20102;2;0.25;360;0.19672131147540983;-0.19672131147540983;-1.0;5.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"46881348e85d2118672f05bcfe7cdaec";2022;20221;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"46a73ad2d7ce85f4ab36667e7b7bb8e1";2018;20212;9;1.125;1950;1.0655737704918034;-1.0655737704918034;-1.0;31.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
"46d1616274e4fcbd9ee01e6da1eb11f7";2011;20141;7;0.875;1560;0.8524590163934426;-0.8524590163934426;-1.0;24.0;2.0;6.0;4.0;3.0;1.0;1.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
"4799ea7c43e3e526e87491a9714c35dd";2013;20161;7;0.875;2310;1.2622950819672132;-1.2622950819672132;-1.0;36.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;1.0;3.0;2.0;1.0;2.0;2.0;2.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
"47fd16c3419f09140cba80d0971af77f";2022;20221;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"48076cce537275f1dad7c330932a0482";2022;20222;2;0.25;540;0.29508196721311475;-0.29508196721311475;-1.0;8.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"481ea7006a4b40d05d0c3e67f91e662d";2014;20171;7;0.875;2220;1.2131147540983607;-1.2131147540983607;-1.0;33.0;1.0;1.0;5.0;1.0;1.0;2.0;0.0;2.0;3.0;5.0;0.0;2.0;2.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0
"483bb38486da3a20d7f50c9f5b42ea21";2014;20141;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"4902f30e9b184e0174b50e34a4ec10ca";2022;20222;2;0.25;600;0.32786885245901637;-0.32786885245901637;-1.0;9.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"4942b4781151848d25a9db9e1f4f857a";2019;20222;9;1.125;2070;1.1311475409836065;-1.1311475409836065;-1.0;32.0;1.0;2.0;1.0;1.0;1.0;3.0;1.0;1.0;2.0;1.0;3.0;2.0;1.0;1.0;3.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0
"49a3764f2f21faa34b5099775bf1c358";2017;20171;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"49cb3ae8fbcdf92dacbe94f73498dfe8";2020;20211;4;0.5;780;0.4262295081967213;-0.4262295081967213;-1.0;12.0;2.0;3.0;2.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
"4a7ffdef8dd0b4a8c2ce87e6dcd439ad";2009;20162;13;1.625;2490;1.360655737704918;1.360655737704918;1.0;40.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;3.0;4.0;1.0;1.0;1.0;5.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
"4af96423489dda2cbf3c645433408df7";2018;20191;3;0.375;750;0.4098360655737705;-0.4098360655737705;-1.0;11.0;1.0;1.0;1.0;2.0;1.0;2.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"4b3de2558d382473110974c21a6c832c";2010;20161;13;1.625;2760;1.5081967213114753;-1.5081967213114753;-1.0;43.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;4.0;3.0;1.0;1.0;1.0;1.0;4.0;1.0;4.0;1.0;0.0;1.0;3.0;1.0;3.0;1.0;0.0;0.0;2.0;1.0;1.0
"4b5568df2ddb0ee873ff5ffeb00c30e5";2013;20131;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"4c6432d1192cf2a0e45724a0b2470f13";2016;20162;2;0.25;420;0.22950819672131148;-0.22950819672131148;-1.0;6.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"4e7202eda112e069fbf432372c658a84";2019;20222;8;1.0;1740;0.9508196721311475;-0.9508196721311475;-1.0;28.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;5.0;1.0;0.0;2.0;3.0;1.0;4.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
"4f1dcb1281d33a66464b6dd3865506c4";2021;20222;4;0.5;720;0.39344262295081966;-0.39344262295081966;-1.0;11.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"5016c84a362f497a6a9d2872be3ce636";2021;20221;3;0.375;870;0.47540983606557374;-0.47540983606557374;-1.0;13.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"506c7fc52ae5042ace8b82a29ee689ef";2016;20206;9;1.125;1890;1.0327868852459017;1.0327868852459017;1.0;30.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
"51bb1d3bd859176994a8090a87865596";2022;20222;2;0.25;600;0.32786885245901637;-0.32786885245901637;-1.0;9.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"51bb9ca07d81c1bd8f5efb1ff9659450";2010;20132;8;1.0;1890;1.0327868852459017;1.0327868852459017;1.0;30.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
"51f139ce44b41062efd57e181a7502c9";2021;20222;4;0.5;1230;0.6721311475409836;-0.6721311475409836;-1.0;19.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
"523905edc28728e418e7db1b0ceef4b1";2022;20221;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"5240dc46a0488c59742662deac1e8747";2010;20152;11;1.375;2370;1.2950819672131149;1.2950819672131149;1.0;37.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;2.0;1.0
"5261c593ab70ec665397dee1b0bfc5ca";2009;20121;6;0.75;900;0.4918032786885246;-0.4918032786885246;-1.0;13.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0
"5262af5a1900edc1ac9eb2d5582c65d3";2011;20212;11;1.375;2610;1.4262295081967213;1.4262295081967213;1.0;41.0;1.0;1.0;1.0;2.0;1.0;1.0;2.0;1.0;2.0;3.0;2.0;1.0;1.0;1.0;2.0;1.0;2.0;1.0;1.0;2.0;2.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0
"52b8a1b513858d29ba5176a814719c92";2013;20131;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
